index,hour,minute,date,month,year,moisture_1,humidity_1,temperature_1
3592,11,27,28,2,2019,64,88,31.3
3593,11,32,28,2,2019,64,84,33.2
3594,11,37,28,2,2019,64,84,33.1
3595,11,42,28,2,2019,64,85,32.4
3596,11,47,28,2,2019,65,85,32.7
3597,11,52,28,2,2019,64,83,32.1
3598,11,57,28,2,2019,64,84,33.6
3599,12,2,28,2,2019,64,84,33.4
3600,12,7,28,2,2019,65,78,33.1
3601,12,12,28,2,2019,65,50,32.5
3602,12,17,28,2,2019,65,50,31.1
3603,12,22,28,2,2019,65,57,31.9
3604,12,27,28,2,2019,67,49,32.5
3605,12,32,28,2,2019,64,54,32.2
3606,12,37,28,2,2019,64,57,33.2
3607,12,42,28,2,2019,63,60,34.2
3608,12,47,28,2,2019,64,52,33.8
3609,12,52,28,2,2019,64,61,32.8
3610,12,57,28,2,2019,64,65,31.4
3611,13,2,28,2,2019,64,63,31.6
3612,13,7,28,2,2019,64,62,31.0
3613,13,12,28,2,2019,64,64,32.1
3614,13,17,28,2,2019,64,60,32.9
3615,13,22,28,2,2019,64,61,32.3
3616,13,27,28,2,2019,64,56,32.7
3617,13,32,28,2,2019,64,57,33.7
3618,13,37,28,2,2019,64,59,33.7
3619,13,42,28,2,2019,64,52,32.4
3620,13,47,28,2,2019,64,63,33.1
3621,13,52,28,2,2019,64,61,32.1
3622,13,57,28,2,2019,64,51,34.1
3623,14,2,28,2,2019,64,53,33.4
3624,14,7,28,2,2019,64,53,33.0
3625,14,12,28,2,2019,63,63,34.0
3626,14,17,28,2,2019,64,63,33.9
3627,14,22,28,2,2019,64,59,31.6
3628,14,27,28,2,2019,64,67,31.1
3629,14,32,28,2,2019,64,55,32.5
3630,14,37,28,2,2019,64,61,32.5
3631,14,43,28,2,2019,64,56,32.5
3632,14,48,28,2,2019,64,60,32.6
3633,14,53,28,2,2019,64,48,32.8
3634,14,58,28,2,2019,64,59,32.3
3635,15,3,28,2,2019,64,53,32.6
3636,15,8,28,2,2019,64,57,32.2
3637,15,13,28,2,2019,64,53,32.2
3638,15,18,28,2,2019,64,56,33.1
3639,15,23,28,2,2019,64,53,32.6
3640,15,28,28,2,2019,64,48,31.1
3641,15,33,28,2,2019,64,51,31.9
3642,15,38,28,2,2019,64,90,33.2
3643,15,43,28,2,2019,64,90,32.2
3644,15,48,28,2,2019,64,54,31.5
3645,15,53,28,2,2019,64,90,32.0
3646,15,58,28,2,2019,64,57,31.2
3647,16,3,28,2,2019,64,58,32.0
3648,16,8,28,2,2019,64,57,31.1
3649,16,13,28,2,2019,64,90,30.2
3650,16,18,28,2,2019,64,86,30.8
3651,16,23,28,2,2019,64,88,30.0
3652,16,28,28,2,2019,64,86,31.1
3653,16,33,28,2,2019,64,87,31.1
3654,16,38,28,2,2019,64,88,30.5
3655,16,43,28,2,2019,64,89,30.8
3656,16,48,28,2,2019,65,89,29.9
3657,16,53,28,2,2019,64,62,28.4
3658,16,58,28,2,2019,64,56,27.8
3659,17,3,28,2,2019,64,59,27.9
3660,17,8,28,2,2019,64,60,27.7
3661,17,13,28,2,2019,64,56,27.4
3662,17,18,28,2,2019,64,90,27.4
3663,17,23,28,2,2019,64,85,27.3
3664,17,28,28,2,2019,64,85,27.2
3665,17,33,28,2,2019,64,87,27.1
3666,17,38,28,2,2019,64,88,27.0
3667,17,43,28,2,2019,64,89,26.8
3668,17,48,28,2,2019,64,89,26.7
3669,17,53,28,2,2019,64,89,26.5
3670,17,59,28,2,2019,64,88,26.4
3671,18,4,28,2,2019,64,88,26.4
3672,18,9,28,2,2019,65,90,26.2
3673,18,14,28,2,2019,64,54,26.2
3674,18,19,28,2,2019,64,57,26.1
3675,18,24,28,2,2019,64,56,26.0
3676,18,29,28,2,2019,64,46,25.9
3677,18,34,28,2,2019,64,52,25.7
3678,18,39,28,2,2019,65,48,25.6
3679,18,44,28,2,2019,64,54,25.5
3680,18,49,28,2,2019,64,53,25.4
3681,18,54,28,2,2019,64,49,25.4
3682,18,59,28,2,2019,64,58,25.4
3683,19,4,28,2,2019,65,49,25.2
3684,19,9,28,2,2019,64,60,25.1
3685,19,14,28,2,2019,64,61,25.2
3686,19,19,28,2,2019,64,64,25.1
3687,19,24,28,2,2019,65,65,25.0
3688,19,29,28,2,2019,64,61,25.1
3689,19,34,28,2,2019,65,63,25.0
3690,19,39,28,2,2019,65,57,24.9
3691,19,44,28,2,2019,65,58,24.8
3692,19,49,28,2,2019,64,57,24.8
3693,19,54,28,2,2019,64,55,24.9
3694,19,59,28,2,2019,64,57,24.8
3695,20,4,28,2,2019,64,60,24.7
3696,20,9,28,2,2019,64,63,24.8
3697,20,14,28,2,2019,64,56,24.9
3698,20,19,28,2,2019,64,54,24.6
3699,20,24,28,2,2019,64,67,24.7
3700,20,29,28,2,2019,65,53,24.7
3701,20,34,28,2,2019,64,67,24.7
3702,20,39,28,2,2019,64,53,24.6
3703,20,44,28,2,2019,64,63,24.7
3704,20,49,28,2,2019,65,59,24.8
3705,20,54,28,2,2019,64,54,24.7
3706,20,59,28,2,2019,65,57,24.6
3707,21,4,28,2,2019,65,56,24.5
3708,21,9,28,2,2019,64,68,24.6
3709,21,15,28,2,2019,64,57,24.4
3710,21,20,28,2,2019,64,68,24.2
3711,21,25,28,2,2019,64,56,24.3
3712,21,30,28,2,2019,65,69,24.4
3713,21,35,28,2,2019,65,65,24.5
3714,21,40,28,2,2019,64,56,24.3
3715,21,45,28,2,2019,65,66,24.3
3716,21,50,28,2,2019,65,66,24.2
3717,21,55,28,2,2019,65,59,24.2
3718,22,0,28,2,2019,65,61,24.1
3719,22,5,28,2,2019,65,65,24.2
3720,22,10,28,2,2019,65,65,24.1
3721,22,15,28,2,2019,64,60,23.9
3722,22,20,28,2,2019,64,66,24.1
3723,22,25,28,2,2019,65,57,24.2
3724,22,30,28,2,2019,64,64,24.1
3725,22,35,28,2,2019,64,69,24.0
3726,22,40,28,2,2019,64,57,24.0
3727,22,45,28,2,2019,64,58,23.8
3728,22,50,28,2,2019,65,63,23.7
3729,22,55,28,2,2019,65,66,23.7
3730,23,0,28,2,2019,65,57,23.6
3731,23,5,28,2,2019,65,63,23.7
3732,23,10,28,2,2019,64,65,23.6
3733,23,15,28,2,2019,64,62,23.6
3734,23,20,28,2,2019,64,55,23.9
3735,23,25,28,2,2019,64,51,23.5
3736,23,30,28,2,2019,64,57,23.5
3737,23,35,28,2,2019,65,62,23.6
3738,23,40,28,2,2019,64,57,23.5
3739,23,45,28,2,2019,65,65,23.0
3740,23,50,28,2,2019,65,67,23.1
3741,23,55,28,2,2019,65,69,23.0
3742,0,0,1,3,2019,65,67,22.8
3743,0,5,1,3,2019,65,67,22.4
3744,0,10,1,3,2019,65,65,22.4
3745,0,15,1,3,2019,65,59,22.1
3746,0,20,1,3,2019,65,57,22.1
3747,0,25,1,3,2019,65,59,22.0
3748,0,31,1,3,2019,65,64,22.1
3749,0,36,1,3,2019,65,65,22.0
3750,0,41,1,3,2019,65,58,21.9
3751,0,46,1,3,2019,65,59,22.2
3752,0,51,1,3,2019,65,58,21.8
3753,0,56,1,3,2019,65,58,21.9
3754,1,1,1,3,2019,65,61,22.3
3755,1,6,1,3,2019,65,57,21.9
3756,1,11,1,3,2019,65,69,22.0
3757,1,16,1,3,2019,65,59,22.1
3758,1,21,1,3,2019,65,65,22.1
3759,1,26,1,3,2019,64,64,22.3
3760,1,31,1,3,2019,65,70,22.3
3761,1,36,1,3,2019,64,59,22.0
3762,1,41,1,3,2019,65,61,21.8
3763,1,46,1,3,2019,65,59,21.8
3764,1,51,1,3,2019,65,55,21.4
3765,1,56,1,3,2019,65,65,21.2
3766,2,1,1,3,2019,65,57,21.0
3767,2,6,1,3,2019,65,60,20.9
3768,2,11,1,3,2019,65,63,21.0
3769,2,16,1,3,2019,64,68,20.5
3770,2,21,1,3,2019,64,65,20.7
3771,2,26,1,3,2019,65,69,20.7
3772,2,31,1,3,2019,64,60,20.7
3773,2,36,1,3,2019,65,68,20.7
3774,2,41,1,3,2019,64,60,20.7
3775,2,46,1,3,2019,65,66,20.6
3776,2,51,1,3,2019,65,63,20.6
3777,2,56,1,3,2019,65,67,21.0
3778,3,1,1,3,2019,64,60,20.7
3779,3,6,1,3,2019,65,61,20.6
3780,3,11,1,3,2019,65,69,20.9
3781,3,16,1,3,2019,65,63,20.5
3782,3,21,1,3,2019,65,60,20.7
3783,3,26,1,3,2019,65,65,20.5
3784,3,31,1,3,2019,65,57,20.4
3785,3,36,1,3,2019,64,57,20.4
3786,3,41,1,3,2019,65,66,20.8
3787,3,46,1,3,2019,65,57,20.5
3788,3,52,1,3,2019,65,70,20.8
3789,3,57,1,3,2019,64,65,21.0
3790,4,2,1,3,2019,65,62,20.9
3791,4,7,1,3,2019,64,59,21.0
3792,4,12,1,3,2019,64,61,20.9
3793,4,17,1,3,2019,64,59,20.8
3794,4,22,1,3,2019,64,62,20.2
3795,4,27,1,3,2019,65,67,20.4
3796,4,32,1,3,2019,65,59,20.4
3797,4,37,1,3,2019,65,64,20.1
3798,4,42,1,3,2019,65,56,20.0
3799,4,47,1,3,2019,65,68,20.2
3800,4,52,1,3,2019,65,58,20.5
3801,4,57,1,3,2019,64,67,20.2
3802,5,2,1,3,2019,65,66,20.4
3803,5,7,1,3,2019,64,64,20.1
3804,5,12,1,3,2019,65,68,20.1
3805,5,17,1,3,2019,65,67,19.9
3806,5,22,1,3,2019,65,62,20.0
3807,5,27,1,3,2019,64,66,20.3
3808,5,32,1,3,2019,65,59,20.3
3809,5,37,1,3,2019,64,59,20.5
3810,5,42,1,3,2019,65,61,20.4
3811,5,47,1,3,2019,64,58,20.0
3812,5,52,1,3,2019,64,70,20.1
3813,5,57,1,3,2019,65,66,20.0
3814,6,2,1,3,2019,64,61,20.1
3815,6,7,1,3,2019,65,64,20.2
3816,6,12,1,3,2019,65,64,20.3
3817,6,17,1,3,2019,64,64,20.2
3818,6,22,1,3,2019,64,66,20.2
3819,6,27,1,3,2019,64,63,20.1
3820,6,32,1,3,2019,64,64,20.2
3821,6,37,1,3,2019,64,63,20.1
3822,6,42,1,3,2019,64,58,20.2
3823,6,47,1,3,2019,64,57,20.1
3824,6,52,1,3,2019,65,59,20.0
3825,6,57,1,3,2019,65,57,19.8
3826,7,2,1,3,2019,64,64,19.7
3827,7,8,1,3,2019,64,70,19.9
3828,7,13,1,3,2019,64,66,19.9
3829,7,18,1,3,2019,64,62,20.2
3830,7,23,1,3,2019,64,68,20.1
3831,7,28,1,3,2019,64,63,20.4
3832,7,33,1,3,2019,64,66,20.5
3833,7,38,1,3,2019,64,58,20.7
3834,7,43,1,3,2019,64,60,21.1
3835,7,48,1,3,2019,64,69,21.2
3836,7,53,1,3,2019,64,67,21.4
3837,7,58,1,3,2019,64,64,21.9
3838,8,3,1,3,2019,64,69,22.1
3839,8,8,1,3,2019,64,57,22.3
3840,8,13,1,3,2019,64,58,22.4
3841,8,18,1,3,2019,64,56,22.9
3842,8,23,1,3,2019,64,57,25.1
3843,8,28,1,3,2019,64,58,26.4
3844,8,33,1,3,2019,64,58,27.3
3845,8,38,1,3,2019,64,64,26.9
3846,8,43,1,3,2019,64,58,28.1
3847,8,48,1,3,2019,64,64,28.4
3848,8,53,1,3,2019,64,60,28.5
3849,8,58,1,3,2019,64,59,29.1
3850,9,3,1,3,2019,64,52,29.4
3851,9,8,1,3,2019,64,51,30.0
3852,9,13,1,3,2019,64,63,25.9
3853,9,18,1,3,2019,64,63,25.9
3854,9,23,1,3,2019,63,63,25.9
3855,9,28,1,3,2019,64,63,25.9
3856,9,33,1,3,2019,64,63,25.9
3857,9,38,1,3,2019,63,63,25.9
3858,9,43,1,3,2019,63,63,25.9
3859,9,48,1,3,2019,63,63,25.9
3860,9,53,1,3,2019,63,63,25.9
3861,9,58,1,3,2019,63,63,25.9
3862,10,3,1,3,2019,64,63,25.9
3863,10,8,1,3,2019,64,63,25.9
3864,10,13,1,3,2019,64,63,25.9
3865,10,18,1,3,2019,64,63,25.9
3866,10,23,1,3,2019,63,63,25.9
3867,10,29,1,3,2019,63,63,25.9
3868,10,34,1,3,2019,64,63,25.9
3869,10,39,1,3,2019,64,63,25.9
3870,10,44,1,3,2019,63,63,25.9
3871,10,49,1,3,2019,64,63,25.9
3872,10,54,1,3,2019,63,63,25.9
3873,10,59,1,3,2019,64,63,25.9
3874,11,4,1,3,2019,63,63,25.9
3875,11,9,1,3,2019,64,63,25.9
3876,11,14,1,3,2019,63,63,25.9
3877,11,19,1,3,2019,64,63,25.9
3878,11,24,1,3,2019,65,63,25.9
3879,11,29,1,3,2019,64,63,25.9
3880,11,34,1,3,2019,65,63,25.9
3881,11,39,1,3,2019,65,63,25.9
3882,11,44,1,3,2019,65,63,25.9
3883,11,49,1,3,2019,64,63,25.9
3884,11,54,1,3,2019,64,63,25.9
3885,11,59,1,3,2019,64,63,25.9
3886,12,4,1,3,2019,64,63,25.9
3887,12,9,1,3,2019,64,63,25.9
3888,12,14,1,3,2019,65,63,25.9
3889,12,19,1,3,2019,64,63,25.9
3890,12,24,1,3,2019,64,63,25.9
3891,12,29,1,3,2019,65,63,25.9
3892,12,34,1,3,2019,64,63,25.9
3893,12,39,1,3,2019,64,63,25.9
3894,12,44,1,3,2019,64,63,25.9
3895,12,49,1,3,2019,64,63,25.9
3896,12,54,1,3,2019,64,63,25.9
3897,12,59,1,3,2019,64,63,25.9
3898,13,4,1,3,2019,64,63,25.9
3899,13,9,1,3,2019,64,63,25.9
3900,13,14,1,3,2019,64,63,25.9
3901,13,19,1,3,2019,64,63,25.9
3902,13,24,1,3,2019,64,63,25.9
3903,13,29,1,3,2019,64,63,25.9
3904,13,34,1,3,2019,64,63,25.9
3905,13,40,1,3,2019,64,63,25.9
3906,13,45,1,3,2019,64,63,25.9
3907,13,50,1,3,2019,64,63,25.9
3908,13,55,1,3,2019,64,63,25.9
3909,14,0,1,3,2019,64,63,25.9
3910,14,5,1,3,2019,64,63,25.9
3911,14,10,1,3,2019,64,63,25.9
3912,14,15,1,3,2019,64,63,25.9
3913,14,20,1,3,2019,64,63,25.9
3914,14,25,1,3,2019,64,63,25.9
3915,14,30,1,3,2019,64,63,25.9
3916,14,35,1,3,2019,64,63,25.9
3917,14,40,1,3,2019,64,63,25.9
3918,14,45,1,3,2019,64,63,25.9
3919,14,50,1,3,2019,63,63,25.9
3920,14,55,1,3,2019,64,63,25.9
3921,15,0,1,3,2019,64,63,25.9
3922,15,5,1,3,2019,63,63,25.9
3923,15,10,1,3,2019,63,63,25.9
3924,15,15,1,3,2019,64,63,25.9
3925,15,20,1,3,2019,64,63,25.9
3926,15,25,1,3,2019,64,63,25.9
3927,15,30,1,3,2019,64,63,25.9
3928,15,35,1,3,2019,64,63,25.9
3929,15,40,1,3,2019,64,63,25.9
3930,15,45,1,3,2019,64,63,25.9
3931,15,50,1,3,2019,64,63,25.9
3932,15,55,1,3,2019,64,63,25.9
3933,16,0,1,3,2019,63,63,25.9
3934,16,5,1,3,2019,64,63,25.9
3935,16,10,1,3,2019,64,63,25.9
3936,16,15,1,3,2019,64,63,25.9
3937,16,20,1,3,2019,64,63,25.9
3938,16,25,1,3,2019,64,63,25.9
3939,16,30,1,3,2019,64,63,25.9
3940,16,35,1,3,2019,64,63,25.9
3941,16,40,1,3,2019,64,63,25.9
3942,16,45,1,3,2019,64,63,25.9
3943,16,50,1,3,2019,64,63,25.9
3944,16,56,1,3,2019,64,63,25.9
3945,17,1,1,3,2019,65,55,28.6
3946,17,6,1,3,2019,64,67,28.1
3947,17,11,1,3,2019,64,60,27.6
3948,17,16,1,3,2019,65,61,27.7
3949,17,21,1,3,2019,64,65,27.6
3950,17,26,1,3,2019,64,70,27.2
3951,17,31,1,3,2019,64,69,26.9
3952,17,36,1,3,2019,64,67,26.9
3953,17,41,1,3,2019,65,62,26.8
3954,17,46,1,3,2019,65,60,26.9
3955,17,51,1,3,2019,65,67,26.9
3956,17,56,1,3,2019,65,68,26.6
3957,18,1,1,3,2019,65,65,26.6
3958,18,6,1,3,2019,65,65,26.4
3959,18,11,1,3,2019,65,59,26.4
3960,18,16,1,3,2019,65,65,26.2
3961,18,21,1,3,2019,64,65,26.0
3962,18,26,1,3,2019,65,68,25.8
3963,18,31,1,3,2019,65,60,25.6
3964,18,36,1,3,2019,65,68,25.5
3965,18,41,1,3,2019,65,59,25.5
3966,18,46,1,3,2019,65,60,25.4
3967,18,51,1,3,2019,65,65,25.3
3968,18,56,1,3,2019,65,68,25.2
3969,19,1,1,3,2019,65,67,25.2
3970,19,6,1,3,2019,64,57,25.0
3971,19,11,1,3,2019,64,69,25.0
3972,19,16,1,3,2019,64,63,25.1
3973,19,21,1,3,2019,65,68,25.0
3974,19,26,1,3,2019,65,67,25.0
3975,19,31,1,3,2019,65,66,24.9
3976,19,36,1,3,2019,64,59,24.9
3977,19,41,1,3,2019,65,60,24.9
3978,19,46,1,3,2019,65,58,24.8
3979,19,51,1,3,2019,65,60,24.9
3980,19,56,1,3,2019,65,65,24.7
3981,20,1,1,3,2019,65,65,24.8
3982,20,6,1,3,2019,65,64,24.5
3983,20,12,1,3,2019,65,66,24.7
3984,20,17,1,3,2019,64,66,24.6
3985,20,22,1,3,2019,65,67,24.7
3986,20,27,1,3,2019,65,58,24.6
3987,20,32,1,3,2019,64,59,24.6
3988,20,37,1,3,2019,64,69,24.6
3989,20,42,1,3,2019,65,63,24.5
3990,20,47,1,3,2019,65,59,24.5
3991,20,52,1,3,2019,65,61,24.5
3992,20,57,1,3,2019,65,56,24.6
3993,21,2,1,3,2019,65,60,24.6
3994,21,7,1,3,2019,65,59,24.4
3995,21,12,1,3,2019,64,60,24.5
3996,21,17,1,3,2019,64,66,24.3
3997,21,22,1,3,2019,65,55,24.2
3998,21,27,1,3,2019,65,63,24.4
3999,21,32,1,3,2019,64,55,24.5
4000,21,37,1,3,2019,64,62,24.7
4001,21,42,1,3,2019,65,60,24.4
4002,21,47,1,3,2019,65,61,24.4
4003,21,52,1,3,2019,65,68,24.3
4004,21,57,1,3,2019,64,65,24.5
4005,22,2,1,3,2019,65,58,24.6
4006,22,7,1,3,2019,65,66,24.5
4007,22,12,1,3,2019,65,58,24.2
4008,22,17,1,3,2019,64,56,24.1
4009,22,22,1,3,2019,64,60,24.4
4010,22,27,1,3,2019,64,67,24.5
4011,22,32,1,3,2019,64,56,24.4
4012,22,37,1,3,2019,64,57,24.3
4013,22,42,1,3,2019,64,68,24.3
4014,22,47,1,3,2019,64,63,24.2
4015,22,52,1,3,2019,64,58,24.1
4016,22,57,1,3,2019,64,58,24.3
4017,23,2,1,3,2019,64,62,24.4
4018,23,7,1,3,2019,64,64,24.5
4019,23,12,1,3,2019,64,60,24.6
4020,23,17,1,3,2019,65,55,24.6
4021,23,22,1,3,2019,64,60,24.5
4022,23,27,1,3,2019,64,46,24.7
4023,23,33,1,3,2019,64,55,24.5
4024,23,38,1,3,2019,64,55,24.3
4025,23,43,1,3,2019,64,61,24.1
4026,23,48,1,3,2019,64,62,24.1
4027,23,53,1,3,2019,64,55,23.7
4028,23,58,1,3,2019,64,58,23.4
4029,0,3,2,3,2019,64,59,23.2
4030,0,8,2,3,2019,64,63,23.0
4031,0,13,2,3,2019,64,57,23.0
4032,0,18,2,3,2019,64,51,23.3
4033,0,23,2,3,2019,64,54,23.6
4034,0,28,2,3,2019,64,58,23.7
4035,0,33,2,3,2019,64,59,23.6
4036,0,38,2,3,2019,64,51,23.7
4037,0,43,2,3,2019,65,56,23.1
4038,0,48,2,3,2019,65,61,23.1
4039,0,53,2,3,2019,65,60,22.9
4040,0,58,2,3,2019,64,64,22.7
4041,1,3,2,3,2019,65,59,22.6
4042,1,8,2,3,2019,64,61,23.1
4043,1,13,2,3,2019,65,59,23.4
4044,1,18,2,3,2019,65,58,23.2
4045,1,23,2,3,2019,64,61,23.0
4046,1,28,2,3,2019,65,68,22.7
4047,1,33,2,3,2019,64,55,22.4
4048,1,38,2,3,2019,64,62,22.8
4049,1,43,2,3,2019,65,59,22.5
4050,1,48,2,3,2019,65,62,22.2
4051,1,53,2,3,2019,65,69,22.2
4052,1,58,2,3,2019,64,61,22.5
4053,2,3,2,3,2019,65,61,22.3
4054,2,8,2,3,2019,64,66,22.3
4055,2,13,2,3,2019,64,68,22.2
4056,2,18,2,3,2019,64,59,22.1
4057,2,23,2,3,2019,64,68,21.9
4058,2,28,2,3,2019,64,63,22.3
4059,2,33,2,3,2019,64,58,22.3
4060,2,38,2,3,2019,64,59,22.0
4061,2,43,2,3,2019,64,61,21.9
4062,2,49,2,3,2019,64,65,21.7
4063,2,54,2,3,2019,64,60,21.8
4064,2,59,2,3,2019,64,60,21.7
4065,3,4,2,3,2019,64,57,21.8
4066,3,9,2,3,2019,65,64,21.8
4067,3,14,2,3,2019,65,59,21.9
4068,3,19,2,3,2019,65,57,21.6
4069,3,24,2,3,2019,65,59,21.6
4070,3,29,2,3,2019,65,61,21.7
4071,3,34,2,3,2019,65,70,21.8
4072,3,39,2,3,2019,65,67,21.7
4073,3,44,2,3,2019,64,65,21.7
4074,3,49,2,3,2019,64,67,21.4
4075,3,54,2,3,2019,64,67,21.4
4076,3,59,2,3,2019,64,62,21.7
4077,4,4,2,3,2019,64,65,21.4
4078,4,9,2,3,2019,64,58,21.5
4079,4,14,2,3,2019,64,65,21.6
4080,4,19,2,3,2019,64,59,21.8
4081,4,24,2,3,2019,64,62,21.7
4082,4,29,2,3,2019,64,70,21.6
4083,4,34,2,3,2019,65,58,21.6
4084,4,39,2,3,2019,64,61,21.5
4085,4,44,2,3,2019,65,61,21.5
4086,4,49,2,3,2019,65,60,21.4
4087,4,54,2,3,2019,65,57,21.6
4088,4,59,2,3,2019,65,57,22.0
4089,5,4,2,3,2019,65,59,22.2
4090,5,9,2,3,2019,65,57,21.9
4091,5,14,2,3,2019,65,60,21.7
4092,5,19,2,3,2019,65,63,21.4
4093,5,24,2,3,2019,65,56,21.5
4094,5,29,2,3,2019,65,64,21.5
4095,5,34,2,3,2019,65,59,21.9
4096,5,39,2,3,2019,65,60,21.9
4097,5,44,2,3,2019,65,65,21.9
4098,5,49,2,3,2019,65,63,21.6
4099,5,54,2,3,2019,65,68,21.9
4100,5,59,2,3,2019,64,64,22.0
4101,6,5,2,3,2019,65,55,21.6
4102,6,10,2,3,2019,64,59,21.3
4103,6,15,2,3,2019,64,59,21.2
4104,6,20,2,3,2019,64,60,21.4
4105,6,25,2,3,2019,65,69,21.5
4106,6,30,2,3,2019,65,65,21.5
4107,6,35,2,3,2019,65,67,21.6
4108,6,40,2,3,2019,64,55,21.3
4109,6,45,2,3,2019,64,56,21.3
4110,6,50,2,3,2019,65,58,21.3
4111,6,55,2,3,2019,65,64,21.3
4112,7,0,2,3,2019,64,60,21.4
4113,7,5,2,3,2019,65,58,21.3
4114,7,10,2,3,2019,65,66,21.4
4115,7,15,2,3,2019,64,64,21.3
4116,7,20,2,3,2019,65,58,21.3
4117,7,25,2,3,2019,64,62,21.5
4118,7,30,2,3,2019,64,67,21.5
4119,7,35,2,3,2019,64,68,21.8
4120,7,40,2,3,2019,64,60,22.0
4121,7,45,2,3,2019,64,69,22.2
4122,7,50,2,3,2019,65,64,22.3
4123,7,55,2,3,2019,65,64,22.6
4124,8,0,2,3,2019,65,55,22.8
4125,8,5,2,3,2019,64,56,23.0
4126,8,10,2,3,2019,65,65,23.3
4127,8,15,2,3,2019,64,62,23.6
4128,8,20,2,3,2019,65,63,24.8
4129,8,25,2,3,2019,64,67,26.0
4130,8,30,2,3,2019,64,61,27.2
4131,8,35,2,3,2019,64,57,27.5
4132,8,40,2,3,2019,64,61,28.3
4133,8,45,2,3,2019,64,63,28.4
4134,8,50,2,3,2019,64,57,28.8
4135,8,55,2,3,2019,64,62,29.5
4136,9,0,2,3,2019,64,55,29.2
4137,9,5,2,3,2019,64,66,29.9
4138,9,10,2,3,2019,64,66,29.9
4139,9,15,2,3,2019,64,60,30.4
4140,9,21,2,3,2019,64,69,30.7
4141,9,26,2,3,2019,64,55,30.6
4142,9,31,2,3,2019,64,64,28.6
4143,9,36,2,3,2019,63,69,30.7
4144,9,41,2,3,2019,64,65,31.3
4145,9,46,2,3,2019,63,70,31.0
4146,9,51,2,3,2019,64,59,32.2
4147,9,56,2,3,2019,64,58,32.3
4148,10,1,2,3,2019,63,65,32.3
4149,10,6,2,3,2019,63,59,33.1
4150,10,11,2,3,2019,64,61,32.9
4151,10,16,2,3,2019,63,55,33.1
4152,10,21,2,3,2019,64,56,33.8
4153,10,26,2,3,2019,64,60,33.2
4154,10,31,2,3,2019,63,53,33.6
4155,10,36,2,3,2019,63,86,34.2
4156,10,41,2,3,2019,63,84,34.2
4157,10,46,2,3,2019,63,86,33.0
4158,10,51,2,3,2019,64,81,35.3
4159,10,56,2,3,2019,63,77,34.1
4160,11,1,2,3,2019,63,75,35.2
4161,11,6,2,3,2019,64,83,35.4
4162,11,11,2,3,2019,64,48,33.3
4163,11,16,2,3,2019,63,48,33.6
4164,11,21,2,3,2019,63,52,33.8
4165,11,26,2,3,2019,63,56,34.3
4166,11,31,2,3,2019,64,46,34.7
4167,11,36,2,3,2019,63,51,33.2
4168,11,41,2,3,2019,63,58,33.5
4169,11,46,2,3,2019,63,64,34.2
4170,11,51,2,3,2019,65,59,34.3
4171,11,56,2,3,2019,65,51,33.3
4172,12,1,2,3,2019,65,59,33.8
4173,12,6,2,3,2019,65,55,33.5
4174,12,11,2,3,2019,65,59,32.1
4175,12,16,2,3,2019,64,47,33.3
4176,12,21,2,3,2019,64,49,33.1
4177,12,26,2,3,2019,64,57,34.1
4178,12,31,2,3,2019,64,50,34.0
4179,12,37,2,3,2019,64,51,33.5
4180,12,42,2,3,2019,64,63,33.7
4181,12,47,2,3,2019,64,57,33.5
4182,12,52,2,3,2019,64,54,32.9
4183,12,57,2,3,2019,64,61,31.3
4184,13,2,2,3,2019,64,64,31.6
4185,13,7,2,3,2019,64,67,31.2
4186,13,12,2,3,2019,64,57,33.3
4187,13,17,2,3,2019,64,54,34.4
4188,13,22,2,3,2019,64,55,34.9
4189,13,27,2,3,2019,63,56,34.9
4190,13,32,2,3,2019,63,88,34.0
4191,13,37,2,3,2019,64,86,34.4
4192,13,42,2,3,2019,63,90,35.1
4193,13,47,2,3,2019,63,87,36.7
4194,13,52,2,3,2019,63,85,36.1
4195,13,57,2,3,2019,63,82,36.5
4196,14,2,2,3,2019,63,87,36.0
4197,14,7,2,3,2019,63,90,36.3
4198,14,12,2,3,2019,63,55,34.4
4199,14,17,2,3,2019,63,54,35.4
4200,14,22,2,3,2019,63,61,35.8
4201,14,27,2,3,2019,63,66,34.8
4202,14,32,2,3,2019,63,56,35.6
4203,14,37,2,3,2019,63,64,34.4
4204,14,42,2,3,2019,63,57,35.4
4205,14,47,2,3,2019,63,65,34.8
4206,14,52,2,3,2019,63,58,35.5
4207,14,57,2,3,2019,63,56,35.1
4208,15,2,2,3,2019,63,64,35.2
4209,15,7,2,3,2019,63,63,33.3
4210,15,12,2,3,2019,63,66,32.0
4211,15,17,2,3,2019,64,63,31.8
4212,15,22,2,3,2019,63,65,31.6
4213,15,27,2,3,2019,63,69,31.4
4214,15,32,2,3,2019,63,69,31.4
4215,15,37,2,3,2019,63,63,31.9
4216,15,42,2,3,2019,63,61,31.3
4217,15,47,2,3,2019,63,57,30.9
4218,15,53,2,3,2019,63,56,30.7
4219,15,58,2,3,2019,63,60,32.1
4220,16,3,2,3,2019,63,63,31.3
4221,16,8,2,3,2019,63,64,31.7
4222,16,13,2,3,2019,63,59,32.0
4223,16,18,2,3,2019,63,70,32.3
4224,16,23,2,3,2019,64,70,32.4
4225,16,28,2,3,2019,63,63,30.4
